epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
285,466221,0.45726,0.54759,0.14696,0.73636,0.63193,0.68185,0.50518,0.42359,0.57776,0.18892,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,468253,0.4547,0.54589,0.14674,0.7376,0.63333,0.68178,0.50557,0.4233,0.57787,0.18926,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,470282,0.45328,0.54478,0.14585,0.73266,0.6354,0.68134,0.50549,0.4237,0.57706,0.18968,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,472313,0.45128,0.5418,0.14494,0.73729,0.63438,0.68201,0.50608,0.42351,0.57713,0.1892,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,474341,0.45003,0.54069,0.14455,0.71214,0.63913,0.68126,0.5055,0.42326,0.57774,0.18918,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,476368,0.44579,0.53854,0.14373,0.72221,0.63496,0.68104,0.50552,0.42276,0.57828,0.18949,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,478398,0.42313,0.49649,0.15102,0.72569,0.63515,0.68203,0.50582,0.42194,0.57995,0.18936,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,480440,0.42009,0.49138,0.14854,0.72588,0.63653,0.68178,0.50561,0.42319,0.57925,0.19028,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,482455,0.41754,0.48581,0.14747,0.72926,0.63783,0.68164,0.50542,0.42385,0.58011,0.19088,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,484498,0.41465,0.48238,0.14643,0.73342,0.63741,0.68153,0.50526,0.42445,0.58121,0.19094,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,486534,0.41188,0.47838,0.14486,0.73743,0.63629,0.68098,0.50452,0.42482,0.5823,0.1918,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,488570,0.41067,0.47523,0.14361,0.73535,0.63711,0.68037,0.50386,0.42512,0.58479,0.19229,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,490597,0.40907,0.47031,0.14233,0.74275,0.63022,0.67989,0.50369,0.42626,0.58591,0.19313,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,492619,0.40618,0.46788,0.14101,0.74268,0.6284,0.67809,0.50229,0.4288,0.58635,0.19469,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,494649,0.40451,0.46349,0.13954,0.74512,0.62609,0.67625,0.50082,0.43017,0.58714,0.19588,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,496675,0.40305,0.45986,0.1381,0.74203,0.62569,0.67459,0.4996,0.43074,0.58925,0.19648,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
