epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
109,80754.3,1.47374,1.89412,0.00878,0.66142,0.50382,0.555,0.40228,1.27283,1.44544,0.00977,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,81763.8,1.47091,1.89034,0.00881,0.65827,0.50503,0.5545,0.40225,1.27199,1.44756,0.00976,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,82749.7,1.4717,1.89321,0.00877,0.65411,0.50801,0.5561,0.40311,1.2715,1.44675,0.00977,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,83687.9,1.47196,1.89168,0.0088,0.6438,0.51395,0.55605,0.40314,1.27142,1.4466,0.00976,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,84651.7,1.46997,1.88871,0.00875,0.64862,0.51086,0.55649,0.40338,1.27125,1.44616,0.00977,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,85539.1,1.46878,1.88593,0.00874,0.64756,0.51223,0.5568,0.40372,1.27086,1.44503,0.00976,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,86522.4,1.47041,1.88155,0.00876,0.65581,0.50789,0.55707,0.40421,1.26911,1.44454,0.00974,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,87497.6,1.4728,1.88301,0.00873,0.66071,0.50378,0.55697,0.40399,1.26868,1.4423,0.00974,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,88604.9,1.47072,1.88082,0.00876,0.65103,0.514,0.55821,0.40454,1.2702,1.4404,0.00976,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,89692.1,1.46652,1.87565,0.00874,0.65675,0.50917,0.55847,0.40507,1.26942,1.44147,0.00974,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,90720.8,1.4647,1.87579,0.00873,0.65527,0.51261,0.55861,0.40507,1.26819,1.44104,0.00973,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,91773.5,1.46452,1.87251,0.00873,0.65386,0.5147,0.55907,0.40517,1.269,1.43873,0.00974,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,92929.6,1.46227,1.87257,0.00872,0.66495,0.51017,0.5595,0.40551,1.26987,1.43588,0.00976,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,94019.3,1.46497,1.87152,0.00871,0.65536,0.51514,0.56021,0.40637,1.26909,1.43398,0.00974,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,95099.5,1.46592,1.8715,0.00871,0.65157,0.51775,0.56077,0.40632,1.26784,1.43343,0.00972,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,96184.7,1.4649,1.86814,0.0087,0.65527,0.51633,0.56186,0.40704,1.26781,1.43085,0.0097,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,97192.5,1.46281,1.86931,0.0087,0.65272,0.51884,0.56228,0.407,1.26767,1.43115,0.0097,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,98065,1.46102,1.86122,0.00871,0.65322,0.51845,0.56235,0.40746,1.26702,1.42998,0.0097,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,98970.1,1.46028,1.86389,0.0087,0.66202,0.51696,0.56342,0.40808,1.26622,1.42961,0.00969,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,99852.1,1.46322,1.86506,0.00869,0.66218,0.51536,0.56315,0.40813,1.26695,1.42906,0.0097,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,100612,1.46063,1.86204,0.00868,0.6638,0.51472,0.56357,0.40807,1.26571,1.42858,0.00968,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
