epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
89,9538.76,0.93838,1.00422,0.01127,0.82463,0.72479,0.81152,0.61419,0.9882,0.91163,0.01655,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,9646.13,0.92979,1.00213,0.01113,0.82242,0.72604,0.81147,0.61419,0.98765,0.91171,0.01652,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,9752.83,0.8586,0.69065,0.01205,0.82069,0.72753,0.8108,0.61394,0.98736,0.91261,0.01653,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,9859.47,0.84526,0.65459,0.01171,0.82067,0.72732,0.81035,0.61389,0.98717,0.91293,0.01652,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,9966.61,0.83444,0.64453,0.01146,0.82511,0.72184,0.80962,0.61347,0.98739,0.91243,0.01652,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,10073.3,0.83088,0.62873,0.01133,0.82297,0.72532,0.80968,0.61361,0.98729,0.91295,0.01652,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,10180.2,0.82655,0.61917,0.01128,0.82237,0.72659,0.80998,0.614,0.9873,0.91243,0.01651,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,10286.4,0.82399,0.61135,0.01111,0.81384,0.7327,0.81001,0.61445,0.98736,0.91246,0.01653,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,10393.6,0.81016,0.59921,0.01094,0.82369,0.72473,0.80982,0.61441,0.98824,0.91117,0.01654,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,10500.7,0.80165,0.59835,0.01076,0.81792,0.72935,0.81029,0.61484,0.98757,0.91255,0.01652,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,10607.7,0.79578,0.58466,0.01074,0.82126,0.72541,0.81043,0.61503,0.98805,0.91279,0.01653,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,10714.3,0.79926,0.58458,0.01067,0.8172,0.7282,0.81001,0.6148,0.9871,0.91498,0.01651,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
